-0.3508771929824519, 1.0113913756854085
19.649122807017548, 1.2530585240849712
40, 1.3306005920002968
60.00000000000003, 1.2531213281897884
79.64912280701756, 1.5793109012032567
100.35087719298247, 2.6188712254587503
109.4736842105263, 3.8234180583571717
120, 5.394959129860049
129.8245614035088, 9.243751108847182
139.2982456140351, 11.970119111736874
148.7719298245614, 19.81748108717796
159.2982456140351, 31.89016634737725
169.47368421052633, 37.051359199703015
179.2982456140351, 51.97752471301922
189.12280701754386, 66.16730101009423
199.64912280701756, 76.8798533533468
209.8245614035088, 84.84522383954383
219.64912280701756, 95.24992786252369
229.47368421052633, 97.03273847223862
239.64912280701756, 98.85387265142265
